report,stock_id,price,lastDt_close_distance,lcd%,involve_days,involve_date,date,price_type,volume,vol_weight,vol_wei_pr,vol_adj,vol_wei_adj,vol_wei_pr_adj,remark
TAIEX-60-20251226,TAIEX,27397.5,-1158.52,-0.040570079,12,20251009_close|20251014_close|20251016_close|20251017_close|20251023_close|20251105_close|20251114_close|20251120_close|20251126_close|20251201_close|20251216_close|20251218_close,2025/11/14,close,9939352945,339288340.1,0.640816327,3638016118,129806389.3,0.465306122,"11/14 close [27398] (dis： -1159 , -4.06%) (vol_wei_pr ：46.53%)"
TAIEX-60-20251226,TAIEX,27383.34,-1172.68,-0.041065947,12,20251009_min|20251014_min|20251016_min|20251017_min|20251023_min|20251105_min|20251114_min|20251120_min|20251126_min|20251201_min|20251216_min|20251218_min,2025/11/14,min,9939352945,339288340.1,0.640816327,3638016118,129806389.3,0.465306122,"11/14 min [27383] (dis： -1173 , -4.11%) (vol_wei_pr ：46.53%)"
TAIEX-60-20251226,TAIEX,27373.05,-1182.97,-0.041426291,11,20251009_min|20251014_min|20251016_min|20251017_min|20251023_min|20251105_min|20251120_min|20251126_min|20251201_min|20251216_min|20251218_min,2025/11/5,min,8989778518,316339544.3,0.591836735,2581635949,121406638.4,0.404081633,"11/05 min [27373] (dis： -1183 , -4.14%) (vol_wei_pr ：40.41%)"
TAIEX-60-20251226,TAIEX,27371.67,-1184.35,-0.041474617,10,20251009_min|20251014_min|20251016_min|20251017_min|20251023_min|20251120_min|20251126_min|20251201_min|20251216_min|20251218_min,2025/10/23,min,7318554768,295238759.1,0.469387755,1592792994,115347029.1,0.4,"10/23 min [27372] (dis： -1184 , -4.15%) (vol_wei_pr ：40.00%)"
TAIEX-60-20251226,TAIEX,27355.67,-1200.35,-0.042034919,9,20251009_min|20251014_min|20251016_min|20251017_min|20251120_min|20251126_min|20251201_min|20251216_min|20251218_min,2025/12/16,min,9586999810,261227444.1,0.408163265,7521807597,107944886.8,0.379591837,"12/16 min [27356] (dis： -1200 , -4.20%) (vol_wei_pr ：37.96%)"
TAIEX-60-20251226,TAIEX,27350.77,-1205.25,-0.042206512,8,20251009_min|20251014_min|20251016_min|20251017_min|20251120_min|20251126_min|20251201_min|20251218_min,2025/12/18,min,8450315748,236325499.1,0.359183673,7105840220,88407216.7,0.318367347,"12/18 min [27351] (dis： -1205 , -4.22%) (vol_wei_pr ：31.84%)"
TAIEX-60-20251226,TAIEX,27342.53,-1213.49,-0.042495068,7,20251009_close|20251014_close|20251016_close|20251017_close|20251120_close|20251126_close|20251201_close,2025/12/1,close,7418235597,197681351.5,0.320408163,3975334026,55911491.54,0.291836735,"12/01 close [27343] (dis： -1213 , -4.25%) (vol_wei_pr ：29.18%)"
TAIEX-60-20251226,TAIEX,27342.53,-1213.49,-0.042495068,7,20251009_min|20251014_min|20251016_min|20251017_min|20251120_min|20251126_min|20251201_min,2025/12/1,min,7418235597,197681351.5,0.320408163,3975334026,55911491.54,0.291836735,"12/01 min [27343] (dis： -1213 , -4.25%) (vol_wei_pr ：29.18%)"
TAIEX-60-20251226,TAIEX,27337.32,-1218.7,-0.042677516,6,20251009_open|20251014_open|20251016_open|20251017_open|20251120_open|20251126_open,2025/10/16,open,9035460141,176757210.9,0.287755102,1653585994,44698522.19,0.197959184,"10/16 open [27337] (dis： -1219 , -4.27%) (vol_wei_pr ：19.80%)"
TAIEX-60-20251226,TAIEX,27337.32,-1218.7,-0.042677516,6,20251009_min|20251014_min|20251016_min|20251017_min|20251120_min|20251126_min,2025/10/16,min,9035460141,176757210.9,0.287755102,1653585994,44698522.19,0.197959184,"10/16 min [27337] (dis： -1219 , -4.27%) (vol_wei_pr ：19.80%)"
TAIEX-60-20251226,TAIEX,27310.4,-1245.62,-0.043620224,6,20251009_open|20251014_open|20251017_open|20251118_open|20251120_open|20251126_open,2025/11/18,open,10450443082,172763322.5,0.275510204,4099625729,47913406.28,0.255102041,"11/18 open [27310] (dis： -1246 , -4.36%) (vol_wei_pr ：25.51%)"
TAIEX-60-20251226,TAIEX,27310.4,-1245.62,-0.043620224,6,20251009_max|20251014_max|20251017_max|20251118_max|20251120_max|20251126_max,2025/11/18,max,10450443082,172763322.5,0.275510204,4099625729,47913406.28,0.255102041,"11/18 max [27310] (dis： -1246 , -4.36%) (vol_wei_pr ：25.51%)"
TAIEX-60-20251226,TAIEX,27302.37,-1253.65,-0.043901426,6,20251009_close|20251014_close|20251017_close|20251118_close|20251120_close|20251126_close,2025/10/17,close,8962849575,172763322.5,0.275510204,1698142448,47913406.28,0.255102041,"10/17 close [27302] (dis： -1254 , -4.39%) (vol_wei_pr ：25.51%)"
TAIEX-60-20251226,TAIEX,27302.37,-1253.65,-0.043901426,6,20251009_min|20251014_min|20251017_min|20251118_min|20251120_min|20251126_min,2025/10/17,min,8962849575,172763322.5,0.275510204,1698142448,47913406.28,0.255102041,"10/17 min [27302] (dis： -1254 , -4.39%) (vol_wei_pr ：25.51%)"
TAIEX-60-20251226,TAIEX,27301.92,-1254.1,-0.043917185,5,20251009_close|20251014_close|20251118_close|20251120_close|20251126_close,2025/10/9,close,9444331803,130228918.7,0.16122449,1504671683,39854643.71,0.132653061,"10/09 close [27302] (dis： -1254 , -4.39%) (vol_wei_pr ：13.27%)"
TAIEX-60-20251226,TAIEX,27301.61,-1254.41,-0.04392804,5,20251009_open|20251014_open|20251118_open|20251120_open|20251126_open,2025/10/9,open,9444331803,130228918.7,0.16122449,1504671683,39854643.71,0.132653061,"10/09 open [27302] (dis： -1254 , -4.39%) (vol_wei_pr ：13.27%)"
TAIEX-60-20251226,TAIEX,27301.42,-1254.6,-0.043934694,6,20251007_max|20251009_max|20251014_max|20251118_max|20251120_max|20251126_max,2025/10/7,max,9348656371,163107361.3,0.246938776,1389686084,44742053.44,0.206122449,"10/07 max [27301] (dis： -1255 , -4.39%) (vol_wei_pr ：20.61%)"
TAIEX-60-20251226,TAIEX,27282.1,-1273.92,-0.044611259,6,20251007_open|20251009_open|20251014_open|20251118_open|20251120_open|20251126_open,2025/10/14,open,12066540173,163107361.3,0.246938776,2060422455,44742053.44,0.206122449,"10/14 open [27282] (dis： -1274 , -4.46%) (vol_wei_pr ：20.61%)"
TAIEX-60-20251226,TAIEX,27275.71,-1280.31,-0.04483503,7,20251007_close|20251009_close|20251014_close|20251015_close|20251118_close|20251120_close|20251126_close,2025/10/15,close,8387861014,179797629.1,0.297959184,1482778351,47692503.84,0.240816327,"10/15 close [27276] (dis： -1280 , -4.48%) (vol_wei_pr ：24.08%)"
TAIEX-60-20251226,TAIEX,27275.71,-1280.31,-0.04483503,7,20251007_max|20251009_max|20251014_max|20251015_max|20251118_max|20251120_max|20251126_max,2025/10/15,max,8387861014,179797629.1,0.297959184,1482778351,47692503.84,0.240816327,"10/15 max [27276] (dis： -1280 , -4.48%) (vol_wei_pr ：24.08%)"
TAIEX-60-20251226,TAIEX,27253.07,-1302.95,-0.045627857,7,20251007_min|20251009_min|20251014_min|20251015_min|20251118_min|20251120_min|20251126_min,2025/10/9,min,9444331803,179797629.1,0.297959184,1504671683,47692503.84,0.240816327,"10/09 min [27253] (dis： -1303 , -4.56%) (vol_wei_pr ：24.08%)"
TAIEX-60-20251226,TAIEX,27212.91,-1343.11,-0.047034216,6,20251007_open|20251014_open|20251015_open|20251118_open|20251120_open|20251126_open,2025/11/20,open,8497528679,134835325.9,0.179591837,3572770702,40529106.16,0.142857143,"11/20 open [27213] (dis： -1343 , -4.70%) (vol_wei_pr ：14.29%)"
TAIEX-60-20251226,TAIEX,27211.95,-1344.07,-0.047067834,6,20251007_close|20251014_close|20251015_close|20251118_close|20251120_close|20251126_close,2025/10/7,close,9348656371,134835325.9,0.179591837,1389686084,40529106.16,0.142857143,"10/07 close [27212] (dis： -1344 , -4.71%) (vol_wei_pr ：14.29%)"
TAIEX-60-20251226,TAIEX,27183.03,-1372.99,-0.04808058,6,20251007_min|20251014_min|20251015_min|20251118_min|20251120_min|20251126_min,2025/11/20,min,8497528679,134835325.9,0.179591837,3572770702,40529106.16,0.142857143,"11/20 min [27183] (dis： -1373 , -4.81%) (vol_wei_pr ：14.29%)"
TAIEX-60-20251226,TAIEX,27118.02,-1438,-0.050357158,6,20251007_max|20251014_max|20251015_max|20251118_max|20251125_max|20251126_max,2025/11/25,max,6714625759,128181238.7,0.13877551,3132483679,38685220.81,0.126530612,"11/25 max [27118] (dis： -1438 , -5.04%) (vol_wei_pr ：12.65%)"
TAIEX-60-20251226,TAIEX,27110.43,-1445.59,-0.050622951,7,20251007_max|20251008_max|20251014_max|20251015_max|20251118_max|20251125_max|20251126_max,2025/10/8,max,8261189883,164664147.6,0.259183673,1271339722,44299686.99,0.185714286,"10/08 max [27110] (dis： -1446 , -5.06%) (vol_wei_pr ：18.57%)"
TAIEX-60-20251226,TAIEX,27063.68,-1492.34,-0.052260084,7,20251007_close|20251008_close|20251014_close|20251015_close|20251118_close|20251125_close|20251126_close,2025/10/8,close,8261189883,164664147.6,0.259183673,1271339722,44299686.99,0.185714286,"10/08 close [27064] (dis： -1492 , -5.23%) (vol_wei_pr ：18.57%)"
TAIEX-60-20251226,TAIEX,27063.17,-1492.85,-0.052277943,7,20251007_open|20251008_open|20251014_open|20251015_open|20251118_open|20251125_open|20251126_open,2025/11/26,open,7902773415,164664147.6,0.259183673,3816787970,44299686.99,0.185714286,"11/26 open [27063] (dis： -1493 , -5.23%) (vol_wei_pr ：18.57%)"
TAIEX-60-20251226,TAIEX,27063.17,-1492.85,-0.052277943,7,20251007_min|20251008_min|20251014_min|20251015_min|20251118_min|20251125_min|20251126_min,2025/11/26,min,7902773415,164664147.6,0.259183673,3816787970,44299686.99,0.185714286,"11/26 min [27063] (dis： -1493 , -5.23%) (vol_wei_pr ：18.57%)"
TAIEX-60-20251226,TAIEX,27029.28,-1526.74,-0.053464734,6,20251007_open|20251008_open|20251014_open|20251015_open|20251118_open|20251125_open,2025/10/7,open,9348656371,141848160.6,0.218367347,1389686084,33280291.63,0.104081633,"10/07 open [27029] (dis： -1527 , -5.35%) (vol_wei_pr ：10.41%)"
TAIEX-60-20251226,TAIEX,27017.08,-1538.94,-0.053891964,6,20251007_min|20251008_min|20251014_min|20251015_min|20251118_min|20251125_min,2025/10/7,min,9348656371,141848160.6,0.218367347,1389686084,33280291.63,0.104081633,"10/07 min [27017] (dis： -1539 , -5.39%) (vol_wei_pr ：10.41%)"
TAIEX-60-20251226,TAIEX,26999.82,-1556.2,-0.05449639,5,20251008_open|20251014_open|20251015_open|20251118_open|20251125_open,2025/10/8,open,8261189883,108969718,0.095918367,1271339722,28392881.9,0.075510204,"10/08 open [27000] (dis： -1556 , -5.45%) (vol_wei_pr ：7.55%)"
TAIEX-60-20251226,TAIEX,26995.9,-1560.12,-0.054633664,5,20251008_open|20251014_open|20251015_open|20251118_open|20251125_open,2025/11/25,open,6714625759,108969718,0.095918367,3132483679,28392881.9,0.075510204,"11/25 open [26996] (dis： -1560 , -5.46%) (vol_wei_pr ：7.55%)"
TAIEX-60-20251226,TAIEX,26965.72,-1590.3,-0.055690534,6,20251008_max|20251013_max|20251014_max|20251015_max|20251118_max|20251125_max,2025/10/13,max,10191083804,129546126.9,0.148979592,1680901962,31786723.69,0.091836735,"10/13 max [26966] (dis： -1590 , -5.57%) (vol_wei_pr ：9.18%)"
TAIEX-60-20251226,TAIEX,26923.42,-1632.6,-0.057171833,6,20251008_close|20251013_close|20251014_close|20251015_close|20251118_close|20251125_close,2025/10/13,close,10191083804,129546126.9,0.148979592,1680901962,31786723.69,0.091836735,"10/13 close [26923] (dis： -1633 , -5.72%) (vol_wei_pr ：9.18%)"
TAIEX-60-20251226,TAIEX,26912.17,-1643.85,-0.057565795,6,20251008_close|20251013_close|20251014_close|20251015_close|20251118_close|20251125_close,2025/11/25,close,6714625759,129546126.9,0.148979592,3132483679,31786723.69,0.091836735,"11/25 close [26912] (dis： -1644 , -5.76%) (vol_wei_pr ：9.18%)"
TAIEX-60-20251226,TAIEX,26911.05,-1644.97,-0.057605016,6,20251008_open|20251013_open|20251014_open|20251015_open|20251118_open|20251125_open,2025/10/15,open,8387861014,129546126.9,0.148979592,1482778351,31786723.69,0.091836735,"10/15 open [26911] (dis： -1645 , -5.76%) (vol_wei_pr ：9.18%)"
TAIEX-60-20251226,TAIEX,26902.97,-1653.05,-0.057887969,7,20251008_max|20251013_max|20251014_max|20251015_max|20251118_max|20251119_max|20251125_max,2025/11/19,max,8069342681,154540219.1,0.23877551,3277171465,41937479.35,0.169387755,"11/19 max [26903] (dis： -1653 , -5.79%) (vol_wei_pr ：16.94%)"
TAIEX-60-20251226,TAIEX,26883.99,-1672.03,-0.058552627,7,20251008_min|20251013_min|20251014_min|20251015_min|20251118_min|20251119_min|20251125_min,2025/10/8,min,8261189883,154540219.1,0.23877551,1271339722,41937479.35,0.169387755,"10/08 min [26884] (dis： -1672 , -5.86%) (vol_wei_pr ：16.94%)"
TAIEX-60-20251226,TAIEX,26821.97,-1734.05,-0.060724499,7,20251013_open|20251014_open|20251015_open|20251118_open|20251119_open|20251121_open|20251125_open,2025/11/21,open,8853582470,138840855.6,0.191836735,3853745603,45369576.71,0.220408163,"11/21 open [26822] (dis： -1734 , -6.07%) (vol_wei_pr ：22.04%)"
TAIEX-60-20251226,TAIEX,26821.97,-1734.05,-0.060724499,7,20251013_max|20251014_max|20251015_max|20251118_max|20251119_max|20251121_max|20251125_max,2025/11/21,max,8853582470,138840855.6,0.191836735,3853745603,45369576.71,0.220408163,"11/21 max [26822] (dis： -1734 , -6.07%) (vol_wei_pr ：22.04%)"
TAIEX-60-20251226,TAIEX,26793.71,-1762.31,-0.061714132,7,20251013_min|20251014_min|20251015_min|20251118_min|20251119_min|20251121_min|20251125_min,2025/11/25,min,6714625759,138840855.6,0.191836735,3132483679,45369576.71,0.220408163,"11/25 min [26794] (dis： -1762 , -6.17%) (vol_wei_pr ：22.04%)"
TAIEX-60-20251226,TAIEX,26793.15,-1762.87,-0.061733743,6,20251013_close|20251014_close|20251015_close|20251118_close|20251119_close|20251121_close,2025/10/14,close,12066540173,118136511.7,0.112244898,2060422455,35710658.76,0.112244898,"10/14 close [26793] (dis： -1763 , -6.17%) (vol_wei_pr ：11.22%)"
TAIEX-60-20251226,TAIEX,26773.15,-1782.87,-0.062434121,6,20251013_min|20251014_min|20251015_min|20251118_min|20251119_min|20251121_min,2025/10/15,min,8387861014,118136511.7,0.112244898,1482778351,35710658.76,0.112244898,"10/15 min [26773] (dis： -1783 , -6.24%) (vol_wei_pr ：11.22%)"
TAIEX-60-20251226,TAIEX,26764.13,-1791.89,-0.062749991,6,20251013_max|20251014_max|20251118_max|20251119_max|20251121_max|20251124_max,2025/11/24,max,9236525911,134223127.9,0.169387755,4162211625,47530299.3,0.230612245,"11/24 max [26764] (dis： -1792 , -6.27%) (vol_wei_pr ：23.06%)"
TAIEX-60-20251226,TAIEX,26764.06,-1791.96,-0.062752442,6,20251013_min|20251014_min|20251118_min|20251119_min|20251121_min|20251124_min,2025/10/14,min,12066540173,134223127.9,0.169387755,2060422455,47530299.3,0.230612245,"10/14 min [26764] (dis： -1792 , -6.28%) (vol_wei_pr ：23.06%)"
TAIEX-60-20251226,TAIEX,26762.6,-1793.42,-0.06280357,5,20251013_open|20251118_open|20251119_open|20251121_open|20251124_open,2025/10/13,open,10191083804,117985017,0.106122449,1680901962,44757560.16,0.212244898,"10/13 open [26763] (dis： -1793 , -6.28%) (vol_wei_pr ：21.22%)"
TAIEX-60-20251226,TAIEX,26761.06,-1794.96,-0.062857499,6,20251003_close|20251013_close|20251118_close|20251119_close|20251121_close|20251124_close,2025/10/3,close,7784825692,140162112.1,0.206122449,1117802058,47941909.24,0.271428571,"10/03 close [26761] (dis： -1795 , -6.29%) (vol_wei_pr ：27.14%)"
TAIEX-60-20251226,TAIEX,26761.06,-1794.96,-0.062857499,6,20251003_max|20251013_max|20251118_max|20251119_max|20251121_max|20251124_max,2025/10/3,max,7784825692,140162112.1,0.206122449,1117802058,47941909.24,0.271428571,"10/03 max [26761] (dis： -1795 , -6.29%) (vol_wei_pr ：27.14%)"
TAIEX-60-20251226,TAIEX,26756.12,-1799.9,-0.063030492,6,20251003_close|20251013_close|20251118_close|20251119_close|20251121_close|20251124_close,2025/11/18,close,10450443082,140162112.1,0.206122449,4099625729,47941909.24,0.271428571,"11/18 close [26756] (dis： -1800 , -6.30%) (vol_wei_pr ：27.14%)"
TAIEX-60-20251226,TAIEX,26756.12,-1799.9,-0.063030492,6,20251003_min|20251013_min|20251118_min|20251119_min|20251121_min|20251124_min,2025/11/18,min,10450443082,140162112.1,0.206122449,4099625729,47941909.24,0.271428571,"11/18 min [26756] (dis： -1800 , -6.30%) (vol_wei_pr ：27.14%)"
TAIEX-60-20251226,TAIEX,26708.28,-1847.74,-0.064705796,5,20251003_open|20251013_open|20251119_open|20251121_open|20251124_open,2025/11/19,open,8069342681,121308025.6,0.128571429,3277171465,40545601.01,0.157142857,"11/19 open [26708] (dis： -1848 , -6.47%) (vol_wei_pr ：15.71%)"
TAIEX-60-20251226,TAIEX,26596.03,-1959.99,-0.068636666,5,20251003_open|20251013_open|20251119_open|20251121_open|20251124_open,2025/11/24,open,9236525911,121308025.6,0.128571429,4162211625,40545601.01,0.157142857,"11/24 open [26596] (dis： -1960 , -6.86%) (vol_wei_pr ：15.71%)"
TAIEX-60-20251226,TAIEX,26580.12,-1975.9,-0.069193816,5,20251003_close|20251013_close|20251119_close|20251121_close|20251124_close,2025/11/19,close,8069342681,121308025.6,0.128571429,3277171465,40545601.01,0.157142857,"11/19 close [26580] (dis： -1976 , -6.92%) (vol_wei_pr ：15.71%)"
TAIEX-60-20251226,TAIEX,26580.12,-1975.9,-0.069193816,5,20251003_min|20251013_min|20251119_min|20251121_min|20251124_min,2025/11/19,min,8069342681,121308025.6,0.128571429,3277171465,40545601.01,0.157142857,"11/19 min [26580] (dis： -1976 , -6.92%) (vol_wei_pr ：15.71%)"
TAIEX-60-20251226,TAIEX,26504.24,-2051.78,-0.071851049,4,20251003_close|20251013_close|20251121_close|20251124_close,2025/11/24,close,9236525911,96313933.32,0.089795918,4162211625,30394845.35,0.081632653,"11/24 close [26504] (dis： -2052 , -7.19%) (vol_wei_pr ：8.16%)"
TAIEX-60-20251226,TAIEX,26489.79,-2066.23,-0.072357072,5,20251002_max|20251003_max|20251013_max|20251121_max|20251124_max,2025/10/2,max,8085314896,146992853.3,0.226530612,1121402323,37423818.16,0.120408163,"10/02 max [26490] (dis： -2066 , -7.24%) (vol_wei_pr ：12.04%)"
TAIEX-60-20251226,TAIEX,26482.33,-2073.69,-0.072618313,5,20251002_min|20251003_min|20251013_min|20251121_min|20251124_min,2025/11/24,min,9236525911,146992853.3,0.226530612,4162211625,37423818.16,0.120408163,"11/24 min [26482] (dis： -2074 , -7.26%) (vol_wei_pr ：12.04%)"
TAIEX-60-20251226,TAIEX,26470.44,-2085.58,-0.073034688,4,20251002_min|20251003_min|20251013_min|20251121_min,2025/10/13,min,10191083804,114215969.3,0.102040816,1680901962,22653727.23,0.069387755,"10/13 min [26470] (dis： -2086 , -7.30%) (vol_wei_pr ：6.94%)"
TAIEX-60-20251226,TAIEX,26435.1,-2120.92,-0.074272255,3,20251002_open|20251003_open|20251121_open,2025/10/3,open,7784825692,93639560.41,0.07755102,1117802058,19259885.44,0.06122449,"10/03 open [26435] (dis： -2121 , -7.43%) (vol_wei_pr ：6.12%)"
TAIEX-60-20251226,TAIEX,26434.94,-2121.08,-0.074277858,3,20251002_close|20251003_close|20251121_close,2025/11/21,close,8853582470,93639560.41,0.07755102,3853745603,19259885.44,0.06122449,"11/21 close [26435] (dis： -2121 , -7.43%) (vol_wei_pr ：6.12%)"
TAIEX-60-20251226,TAIEX,26410.03,-2145.99,-0.075150178,3,20251002_min|20251003_min|20251121_min,2025/10/3,min,7784825692,93639560.41,0.07755102,1117802058,19259885.44,0.06122449,"10/03 min [26410] (dis： -2146 , -7.52%) (vol_wei_pr ：6.12%)"
TAIEX-60-20251226,TAIEX,26395.98,-2160.04,-0.075642194,2,20251002_min|20251121_min,2025/11/21,min,8853582470,71462465.31,0.065306122,3853745603,16075536.35,0.053061224,"11/21 min [26396] (dis： -2160 , -7.56%) (vol_wei_pr ：5.31%)"
TAIEX-60-20251226,TAIEX,26392.31,-2163.71,-0.075770713,1,20251002_open,2025/10/2,open,8085314896,50678919.99,0.048979592,1121402323,7028972.813,0.044897959,"10/02 open [26392] (dis： -2164 , -7.58%) (vol_wei_pr ：4.49%)"
TAIEX-60-20251226,TAIEX,26378.39,-2177.63,-0.076258176,1,20251002_close,2025/10/2,close,8085314896,50678919.99,0.048979592,1121402323,7028972.813,0.044897959,"10/02 close [26378] (dis： -2178 , -7.63%) (vol_wei_pr ：4.49%)"
TAIEX-60-20251226,TAIEX,26330.25,-2225.77,-0.077943985,1,20251002_min,2025/10/2,min,8085314896,50678919.99,0.048979592,1121402323,7028972.813,0.044897959,"10/02 min [26330] (dis： -2226 , -7.79%) (vol_wei_pr ：4.49%)"
TAIEX-60-20251226,TAIEX,26325.79,-2230.23,-0.078100169,1,20251001_max,2025/10/1,max,7679791251,22397897.96,0.010204082,1028874558,3000684.081,0.010204082,"10/01 max [26326] (dis： -2230 , -7.81%) (vol_wei_pr ：1.02%)"
TAIEX-60-20251226,TAIEX,26078.29,-2477.73,-0.086767344,1,20251001_open,2025/10/1,open,7679791251,22397897.96,0.010204082,1028874558,3000684.081,0.010204082,"10/01 open [26078] (dis： -2478 , -8.68%) (vol_wei_pr ：1.02%)"
TAIEX-60-20251226,TAIEX,25982.91,-2573.11,-0.090107445,1,20251001_close,2025/10/1,close,7679791251,22397897.96,0.010204082,1028874558,3000684.081,0.010204082,"10/01 close [25983] (dis： -2573 , -9.01%) (vol_wei_pr ：1.02%)"
TAIEX-60-20251226,TAIEX,25982.91,-2573.11,-0.090107445,1,20251001_min,2025/10/1,min,7679791251,22397897.96,0.010204082,1028874558,3000684.081,0.010204082,"10/01 min [25983] (dis： -2573 , -9.01%) (vol_wei_pr ：1.02%)"
TAIEX-60-20251226,TAIEX,25975.84,-2580.18,-0.090355028,1,20250930_max,2025/9/30,max,6699602406,28205289.46,0.028571429,866982921.8,3649993.356,0.028571429,"09/30 max [25976] (dis： -2580 , -9.04%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251226,TAIEX,25839.45625,-2716.56375,-0.095131035,1,20250930_120MA,2025/12/26,120MA,8057092373,28205289.46,0.028571429,8057092373,3649993.356,0.028571429,"12/26 120MA [25839] (dis： -2717 , -9.51%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251226,TAIEX,25820.54,-2735.48,-0.095793461,1,20250930_close,2025/9/30,close,6699602406,28205289.46,0.028571429,866982921.8,3649993.356,0.028571429,"09/30 close [25821] (dis： -2735 , -9.58%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251226,TAIEX,25738.31,-2817.71,-0.098673064,1,20250930_open,2025/9/30,open,6699602406,28205289.46,0.028571429,866982921.8,3649993.356,0.028571429,"09/30 open [25738] (dis： -2818 , -9.87%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251226,TAIEX,25738.31,-2817.71,-0.098673064,1,20250930_min,2025/9/30,min,6699602406,28205289.46,0.028571429,866982921.8,3649993.356,0.028571429,"09/30 min [25738] (dis： -2818 , -9.87%) (vol_wei_pr ：2.86%)"
